human,hydra,type
THEM4,t23499aep,many_one
THEM5,t25094aep,many_one
THEM4,t25094aep,many_one
APOD,t1119aep,many_one
RBP4,t1119aep,many_one
APOD,t5681aep,many_one
RBP4,t5681aep,many_one
APOD,t30301aep,many_one
RBP4,t30301aep,many_one
SMAP2,t17970aep,many_one
SMAP1,t17970aep,many_one
CASP6,t11085aep,many_one
CASP3,t11085aep,many_one
CASP7,t11085aep,many_one
CASP6,t23040aep,many_one
CASP3,t23040aep,many_one
CASP7,t23040aep,many_one
CASP6,t24261aep,many_one
CASP3,t24261aep,many_one
CASP7,t24261aep,many_one
MFSD6,t17141aep,one_one
MFSD6,t36769aep,one_one
MFSD6,t14aep,one_one
MFSD6,t29826aep,one_one
MFSD6,t24444aep,one_one
MFSD6,t19621aep,one_one
ARSB,t12585aep,one_one
ARSB,t34577aep,one_one
ARSB,t15234aep,one_one
ARSB,t19037aep,one_one
ARSB,t11640aep,one_one
SLC5A12,t11674aep,many_one
SLC5A8,t11674aep,many_one
SLC5A5,t11674aep,many_one
SLC5A12,t30993aep,many_one
SLC5A8,t30993aep,many_one
SLC5A5,t30993aep,many_one
CD53,t3449aep,many_one
TSPAN4,t3449aep,many_one
TSPAN9,t3449aep,many_one
ACP4,t20050aep,many_one
ACP2,t20050aep,many_one
ACP3,t20050aep,many_one
ACP4,t20051aep,many_one
ACP2,t20051aep,many_one
ACP3,t20051aep,many_one
ADAM21,t34346aep,many_one
ADAM20,t34346aep,many_one
ADAM29,t34346aep,many_one
ADAM30,t34346aep,many_one
ADAM9,t34346aep,many_one
ATP7B,t5531aep,one_one
HSFX3,t18798aep,many_one
HSFX4,t18798aep,many_one
HSFX1,t18798aep,many_one
HSFX2,t18798aep,many_one
HSFY1,t18798aep,many_one
HSFY2,t18798aep,many_one
LIPA,t10060aep,many_one
LIPK,t10060aep,many_one
LIPF,t10060aep,many_one
LIPA,t6792aep,many_one
LIPK,t6792aep,many_one
LIPF,t6792aep,many_one
LIPA,t19821aep,many_one
LIPK,t19821aep,many_one
LIPF,t19821aep,many_one
TNFAIP6,t36793aep,one_one
CEP350,t12273aep,one_one
TBCB,t15893aep,one_one
TDRD7,t27006aep,one_one
TDRD1,t29528aep,one_one
TDRD1,t23508aep,one_one
KCNQ1,t23466aep,one_one
KCNQ1,t8945aep,one_one
OXCT1,t15160aep,one_one
OXCT1,t4123aep,one_one
OXCT1,t15004aep,one_one
CHIA,t1748aep,many_one
CHIT1,t1748aep,many_one
CHIA,t27994aep,many_one
CHIT1,t27994aep,many_one
CHIA,t37156aep,many_one
CHIT1,t37156aep,many_one
CHIA,t18356aep,many_one
CHIT1,t18356aep,many_one
CHIA,t5387aep,many_one
CHIT1,t5387aep,many_one
CAMK4,t36041aep,one_one
SERINC3,t6443aep,many_one
SERINC1,t6443aep,many_one
SERINC3,t22951aep,many_one
SERINC1,t22951aep,many_one
SERINC3,t16518aep,many_one
SERINC1,t16518aep,many_one
SERINC3,t22346aep,many_one
SERINC1,t22346aep,many_one
SERINC3,t5943aep,many_one
SERINC1,t5943aep,many_one
TRIM45,t27905aep,one_one
TRIM45,t24960aep,one_one
TRIM45,t37797aep,one_one
TRIM45,t14296aep,one_one
TRIM45,t5515aep,one_one
TRIM45,t14528aep,one_one
SLC17A5,t27542aep,one_one
SLC17A5,t17052aep,one_one
SLC17A5,t20144aep,one_one
SLC17A5,t23489aep,one_one
HPCAL1,t38370aep,one_one
HPCAL1,t17590aep,one_one
HPCAL1,t3991aep,one_one
HPCAL1,t13619aep,one_one
CYP4V2,t29492aep,one_one
CYP4V2,t29317aep,one_one
CYP4V2,t31898aep,one_one
CYP4V2,t1786aep,one_one
CYP4V2,t37645aep,one_one
CYP4V2,t28734aep,one_one
HPGDS,t15668aep,one_one
HPGDS,t31389aep,one_one
HPGDS,t5781aep,one_one
CCDC63,t29137aep,one_one
CCDC63,t8322aep,one_one
DAG1,t24749aep,one_one
DAG1,t28641aep,one_one
ACP7,t17574aep,one_one
ACP7,t9381aep,one_one
P4HTM,t24225aep,one_one
P4HTM,t3545aep,one_one
P4HTM,t5266aep,one_one
P4HTM,t19175aep,one_one
P4HTM,t10702aep,one_one
P4HTM,t24795aep,one_one
DNAH5,t36975aep,one_one
DNAH5,t18163aep,one_one
DNAH5,t23873aep,one_one
DNAH5,t24289aep,one_one
DNAH5,t32704aep,one_one
DNAH5,t13363aep,one_one
SLC30A1,t33592aep,one_one
SLC30A1,t6334aep,one_one
SLC30A1,t31941aep,one_one
SLC30A1,t9410aep,one_one
SLC30A1,t6933aep,one_one
NAPEPLD,t37963aep,one_one
NAPEPLD,t35872aep,one_one
NAPEPLD,t13660aep,one_one
LORF2_HUMAN,t17247aep,one_one
LORF2_HUMAN,t34599aep,one_one
LORF2_HUMAN,t37859aep,one_one
STS,t33590aep,many_one
ARSF,t33590aep,many_one
ARSH,t33590aep,many_one
ARSD,t33590aep,many_one
ARSL,t33590aep,many_one
ELAVL1,t3974aep,many_one
ELAVL3,t3974aep,many_one
ELAVL4,t3974aep,many_one
ELAVL2,t3974aep,many_one
ELAVL1,t20399aep,many_one
ELAVL3,t20399aep,many_one
ELAVL4,t20399aep,many_one
ELAVL2,t20399aep,many_one
COL1A2,t296aep,many_one
COL1A1,t296aep,many_one
COL2A1,t296aep,many_one
COL3A1,t296aep,many_one
COL5A2,t296aep,many_one
ZNF618,t31525aep,one_one
ZNF618,t500aep,one_one
ZNF618,t24684aep,one_one
AZIN1,t27518aep,many_one
ODC1,t27518aep,many_one
AZIN1,t14685aep,many_one
ODC1,t14685aep,many_one
AZIN1,t21158aep,many_one
ODC1,t21158aep,many_one
AZIN1,t12288aep,many_one
ODC1,t12288aep,many_one
DYNLT2B,t29888aep,one_one
DYNLT2B,t28170aep,one_one
DYNLT2B,t27838aep,one_one
SORBS2,t7060aep,many_one
SORBS3,t7060aep,many_one
SORBS1,t7060aep,many_one
TMEM222,t7060aep,many_one
SRR,t29930aep,one_one
SRR,t10897aep,one_one
SRR,t37717aep,one_one
AQP9,t32664aep,one_one
AQP9,t12047aep,one_one
AQP9,t28188aep,one_one
AQP9,t582aep,one_one
AQP9,t8313aep,one_one
CERS5,t31929aep,many_one
CERS6,t31929aep,many_one
CERS5,t19750aep,many_one
CERS6,t19750aep,many_one
RAB1A,t17971aep,one_one
RAB1A,t26686aep,one_one
RAB1A,t11245aep,one_one
RAB1A,t14981aep,one_one
DLL3,t4124aep,many_one
DLL1,t4124aep,many_one
DLL4,t4124aep,many_one
JAG2,t4124aep,many_one
JAG1,t4124aep,many_one
SYT16,t12945aep,many_one
SYT14,t12945aep,many_one
SYT14P1,t12945aep,many_one
SYT16,t23796aep,many_one
SYT14,t23796aep,many_one
SYT14P1,t23796aep,many_one
LRRK2,t31855aep,one_one
LRRK2,t25636aep,one_one
LRRK2,t30283aep,one_one
LRRK2,t1030aep,one_one
DDC,t25625aep,one_one
DDC,t12237aep,one_one
DDC,t13202aep,one_one
DDC,t10026aep,one_one
NME1,t34595aep,many_one
NME2P1,t34595aep,many_one
NME2,t34595aep,many_one
NME1,t462aep,many_one
NME2P1,t462aep,many_one
NME2,t462aep,many_one
GDE1,t13274aep,one_one
GDE1,t1887aep,one_one
RHOA,t19367aep,one_one
RHOA,t18001aep,one_one
VWF,t37043aep,one_one
TUT4,t24885aep,many_one
TUT7,t24885aep,many_one
TUT4,t3002aep,many_one
TUT7,t3002aep,many_one
TUT4,t18498aep,many_one
TUT7,t18498aep,many_one
TUT4,t33458aep,many_one
TUT7,t33458aep,many_one
RNASEL,t19397aep,one_one
FAH,t468aep,one_one
FAH,t21999aep,one_one
SLC46A1,t166aep,many_one
SLC46A2,t166aep,many_one
SLC46A3,t166aep,many_one
SLC46A1,t167aep,many_one
SLC46A2,t167aep,many_one
SLC46A3,t167aep,many_one
H1-0,t28278aep,one_one
H1-0,t28277aep,one_one
H1-0,t5886aep,one_one
H1-0,t38683aep,one_one
SLC37A3,t28602aep,one_one
SLC37A3,t25932aep,one_one
SLC37A3,t24440aep,one_one
SLC37A3,t29000aep,one_one
NAALAD2,t7408aep,many_one
FOLH1B,t7408aep,many_one
FOLH1,t7408aep,many_one
NAALAD2,t10618aep,many_one
FOLH1B,t10618aep,many_one
FOLH1,t10618aep,many_one
LDLRAD3,t35297aep,one_one
LDLRAD3,t25423aep,one_one
LDLRAD3,t16071aep,one_one
SRSF3,t5772aep,many_one
SRSF7,t5772aep,many_one
SRSF3,t15000aep,many_one
SRSF7,t15000aep,many_one
SRSF3,t8331aep,many_one
SRSF7,t8331aep,many_one
GPT2,t17513aep,one_one
GPT2,t17512aep,one_one
SLC18B1,t37698aep,one_one
SLC18B1,t173aep,one_one
SLC18B1,t24883aep,one_one
SLC18B1,t23906aep,one_one
ZDHHC8,t9532aep,many_one
ZDHHC5,t9532aep,many_one
CETN3,t12322aep,one_one
ATP13A3,t5385aep,one_one
ATP13A3,t31335aep,one_one
ATP13A3,t31200aep,one_one
ATP13A3,t38264aep,one_one
TTC1,t1175aep,one_one
PKD2,t1087aep,one_one
PKD2,t11032aep,one_one
PKD2,t5777aep,one_one
PKD2,t11873aep,one_one
PKD2,t5776aep,one_one
SLC35F6,t36892aep,one_one
SLC35F6,t29856aep,one_one
SLC35F6,t32200aep,one_one
SLC6A20,t13244aep,one_one
SLC6A20,t642aep,one_one
NOTUM,t4308aep,one_one
NOTUM,t17223aep,one_one
SLC36A4,t2367aep,one_one
SLC36A4,t27537aep,one_one
SLC36A4,t35769aep,one_one
TMX3,t16273aep,one_one
TMX3,t36265aep,one_one
TMX3,t24147aep,one_one
TMX3,t29300aep,one_one
TBX20,t36199aep,many_one
TBX1,t36199aep,many_one
TBX10,t36199aep,many_one
TBX20,t26720aep,many_one
TBX1,t26720aep,many_one
TBX10,t26720aep,many_one
SERGEF,t5363aep,one_one
SERGEF,t27208aep,one_one
DYNLT1,t4549aep,one_one
DYNLT1,t36745aep,one_one
DYNLT1,t26099aep,one_one
SLC49A3,t23627aep,one_one
SLC49A3,t24841aep,one_one
SLC49A3,t36312aep,one_one
KCNC1,t833aep,many_one
KCNC3,t833aep,many_one
KCNC4,t833aep,many_one
KCNC2,t833aep,many_one
SLC25A36,t14225aep,many_one
SLC25A33,t14225aep,many_one
SLC25A36,t1660aep,many_one
SLC25A33,t1660aep,many_one
HCRTR1,t6940aep,many_one
HCRTR2,t6940aep,many_one
LRP6,t25552aep,many_one
LRP5,t25552aep,many_one
LRP4,t25552aep,many_one
LRP6,t30008aep,many_one
LRP5,t30008aep,many_one
LRP4,t30008aep,many_one
BCAT2,t10833aep,one_one
CLTRN,t18612aep,one_one
ACE2,t8339aep,one_one
SLCO4C1,t6555aep,many_one
SLCO6A1,t6555aep,many_one
SLCO4C1,t9280aep,many_one
SLCO6A1,t9280aep,many_one
SLCO4C1,t21540aep,many_one
SLCO6A1,t21540aep,many_one
MSI2,t5778aep,many_one
MSI1,t5778aep,many_one
MSI2,t6243aep,many_one
MSI1,t6243aep,many_one
HDAC10,t28184aep,one_one
IL12RB1,t15168aep,many_one
PTPRF,t15168aep,many_one
PTPRD,t15168aep,many_one
PTPRS,t15168aep,many_one
AUH,t27010aep,one_one
AUH,t28580aep,one_one
SLC40A1,t34720aep,one_one
SLC40A1,t13496aep,one_one
PDE4A,t22998aep,many_one
PDE4B,t22998aep,many_one
PDE4C,t22998aep,many_one
PDE4D,t22998aep,many_one
SPRY3,t2610aep,many_one
SPRY4,t2610aep,many_one
SPRY1,t2610aep,many_one
SPRY2,t2610aep,many_one
TPRX1,t20256aep,many_one
RAX2,t20256aep,many_one
RAX,t20256aep,many_one
PLCB4,t2619aep,one_one
PLCB4,t29781aep,one_one
PDE5A,t35265aep,one_one
PDE5A,t18688aep,one_one
PDE5A,t38455aep,one_one
GRAMD1B,t11516aep,many_one
GRAMD1A,t11516aep,many_one
GRAMD1C,t11516aep,many_one
GRAMD1B,t21229aep,many_one
GRAMD1A,t21229aep,many_one
GRAMD1C,t21229aep,many_one
TUBA1A,t30028aep,one_one
TUBA1A,t15471aep,one_one
TUBA1A,t20046aep,one_one
NKAIN3,t477aep,many_one
NKAIN1,t477aep,many_one
NKAIN4,t477aep,many_one
NKAIN2,t477aep,many_one
KIAA1586,t37293aep,one_one
ZNF451,t18724aep,one_one
SP7,t5251aep,many_one
SP9,t5251aep,many_one
SP8,t5251aep,many_one
SP6,t5251aep,many_one
CAP2,t37684aep,many_one
CAP1,t37684aep,many_one
PLEKHA1,t12162aep,many_one
PLEKHA2,t12162aep,many_one
PPP2R3B,t20919aep,one_one
PPP2R3B,t29183aep,one_one
CFAP44,t5230aep,one_one
CFAP44,t34352aep,one_one
CFAP44,t19540aep,one_one
CFAP44,t37489aep,one_one
CFAP251,t7716aep,one_one
CFAP251,t38284aep,one_one
AK3,t29018aep,one_one
AK3,t20931aep,one_one
KIF16B,t19523aep,one_one
SLC27A4,t32693aep,many_one
SLC27A1,t32693aep,many_one
H2AC1,t17749aep,one_one
H2AC1,t25738aep,one_one
H2AC1,t25739aep,one_one
C1GALT1,t31704aep,one_one
C1GALT1,t1666aep,one_one
YP015_HUMAN,t14754aep,many_one
M0QZD8_HUMAN,t14754aep,many_one
MTP_HUMAN,t14754aep,many_one
FGF8,t15135aep,many_one
FGF17,t15135aep,many_one
FGF18,t15135aep,many_one
MAP3K7,t36777aep,one_one
MAP3K7,t9838aep,one_one
EMB,t13844aep,many_one
BSG,t13844aep,many_one
NPTN,t13844aep,many_one
MORN1,t14686aep,one_one
MORN1,t419aep,one_one
MORN1,t3307aep,one_one
NPC2,t32852aep,one_one
NPC2,t4604aep,one_one
NPC2,t32130aep,one_one
EIF4G3,t14915aep,many_one
EIF4G1,t14915aep,many_one
EIF4G3,t7535aep,many_one
EIF4G1,t7535aep,many_one
CHDH,t31205aep,one_one
CHDH,t15131aep,one_one
CCDC146,t22673aep,one_one
CCDC146,t17711aep,one_one
PPP3R1,t20560aep,one_one
PLEKHG5,t30874aep,many_one
PLEKHG6,t30874aep,many_one
PLEKHG5,t1275aep,many_one
PLEKHG6,t1275aep,many_one
ABCB10,t26239aep,one_one
ABCB10,t38253aep,one_one
ABCB10,t35861aep,one_one
GVQW3,t21770aep,one_one
GVQW3,t29629aep,one_one
GVQW3,t136aep,one_one
U2AF2,t28511aep,one_one
U2AF2,t21145aep,one_one
DAPP1,t11512aep,one_one
DAPP1,t15243aep,one_one
DAPP1,t13756aep,one_one
DAPP1,t4675aep,one_one
UNC93A,t21791aep,one_one
UNC93A,t11712aep,one_one
UNC93A,t5433aep,one_one
IFI30,t20703aep,one_one
IFI30,t8684aep,one_one
RETSAT,t10705aep,one_one
RETSAT,t25042aep,one_one
RETSAT,t6149aep,one_one
ABCC1,t32686aep,one_one
PRR5L,t6488aep,many_one
PRR5,t6488aep,many_one
PRR5L,t28014aep,many_one
PRR5,t28014aep,many_one
ANO7,t32958aep,one_one
ANO7,t32362aep,one_one
ANO7,t135aep,one_one
ANO7,t2717aep,one_one
OTP,t7727aep,one_one
CD63,t27213aep,one_one
CD63,t6690aep,one_one
ANKRD63,t35322aep,one_one
CETN2,t2907aep,one_one
CETN2,t15663aep,one_one
XPR1,t3054aep,one_one
XPR1,t28647aep,one_one
MPV17,t14552aep,one_one
MPV17,t27348aep,one_one
MPV17,t11264aep,one_one
PKHD1L1,t28837aep,one_one
PKHD1L1,t23954aep,one_one
PKHD1L1,t38107aep,one_one
KIF9,t11694aep,one_one
KIF9,t29586aep,one_one
GANAB,t32187aep,one_one
GANAB,t7132aep,one_one
POLR2B,t24829aep,one_one
CFAP57,t31424aep,one_one
CALB2,t21981aep,many_one
CALB1,t21981aep,many_one
CALB2,t22111aep,many_one
CALB1,t22111aep,many_one
PACRG,t7659aep,one_one
PACRG,t17945aep,one_one
PACRG,t32227aep,one_one
PACRG,t8225aep,one_one
DRAM2,t18439aep,many_one
DRAM1,t18439aep,many_one
DRAM2,t36727aep,many_one
DRAM1,t36727aep,many_one
GLUL,t10822aep,one_one
GLUL,t37988aep,one_one
SLC32A1,t2396aep,one_one
SLC32A1,t20215aep,one_one
SLC32A1,t20519aep,one_one
SLC32A1,t26696aep,one_one
ALDH3A1,t12606aep,one_one
ALDH3A1,t10817aep,one_one
DDX4,t16922aep,one_one
DDX4,t27129aep,one_one
DDX4,t1686aep,one_one
ITPR1,t21919aep,many_one
ITPR3,t21919aep,many_one
ITPR2,t21919aep,many_one
KIF26A,t23504aep,many_one
KIF26B,t23504aep,many_one
KIF26A,t25522aep,many_one
KIF26B,t25522aep,many_one
GAS8,t1694aep,one_one
GAS8,t29258aep,one_one
TUSC3,t13106aep,one_one
TUSC3,t37820aep,one_one
ATF7IP,t33788aep,many_one
ATF7IP2,t33788aep,many_one
ATF7IP,t16432aep,many_one
ATF7IP2,t16432aep,many_one
HPSE2,t13136aep,many_one
HPSE,t13136aep,many_one
HPSE2,t3287aep,many_one
HPSE,t3287aep,many_one
OGT,t33513aep,one_one
ADGRV1,t31194aep,one_one
ADGRV1,t16367aep,one_one
ADGRV1,t6843aep,one_one
PDF,t18182aep,one_one
PDF,t2608aep,one_one
STAC3,t15844aep,many_one
STAC,t15844aep,many_one
STAC2,t15844aep,many_one
PTPN13,t26171aep,many_one
FRMPD2,t26171aep,many_one
FRMPD2B,t26171aep,many_one
LCAT,t8145aep,many_one
PLA2G15,t8145aep,many_one
LCAT,t16538aep,many_one
PLA2G15,t16538aep,many_one
ANK1,t35676aep,many_one
ANK3,t35676aep,many_one
ANK2,t35676aep,many_one
RNF146,t13826aep,one_one
PPIP5K2,t24635aep,one_one
PPIP5K2,t14819aep,one_one
PPIP5K2,t14820aep,one_one
ACAP1,t14326aep,many_one
ACAP2,t14326aep,many_one
ACAP3,t14326aep,many_one
ASCL1,t14976aep,many_one
ASCL2,t14976aep,many_one
SLC17A9,t28571aep,one_one
SLC17A9,t6768aep,one_one
SLC17A9,t37731aep,one_one
HNRNPM,t18624aep,many_one
MYEF2,t18624aep,many_one
SKP1,t18223aep,one_one
SKP1,t5754aep,one_one
ROCK2,t30792aep,many_one
ROCK1,t30792aep,many_one
ROCK2,t5229aep,many_one
ROCK1,t5229aep,many_one
RCHY1,t17371aep,one_one
RCHY1,t15265aep,one_one
KMT5A,t19000aep,one_one
KMT5A,t14359aep,one_one
DNAI1,t23364aep,one_one
DNAI1,t15270aep,one_one
DUSP22,t34818aep,one_one
DUSP22,t18441aep,one_one
DUSP22,t33650aep,one_one
CFAP61,t12471aep,one_one
CFAP61,t34449aep,one_one
LOC102724159,t30353aep,many_one
PWP2,t30353aep,many_one
DNAJC18,t12895aep,many_one
DNAJB12,t12895aep,many_one
DNAJB14,t12895aep,many_one
BTG2,t9622aep,many_one
BTG1,t9622aep,many_one
BTG2,t14980aep,many_one
BTG1,t14980aep,many_one
LONRF3,t9148aep,many_one
LONRF2,t9148aep,many_one
LONRF1,t9148aep,many_one
IQCA1,t11119aep,one_one
IQCA1,t33189aep,one_one
SLC44A5,t11559aep,many_one
SLC44A2,t11559aep,many_one
SLC44A5,t4960aep,many_one
SLC44A2,t4960aep,many_one
GPX2,t18753aep,many_one
GPX1,t18753aep,many_one
NPEPPSL1,t29631aep,many_one
NPEPPS,t29631aep,many_one
RSPH3,t28041aep,one_one
RSPH3,t21799aep,one_one
CEP83,t28510aep,one_one
CEP83,t32618aep,one_one
NTRK1,t17220aep,many_one
NTRK3,t17220aep,many_one
NTRK2,t17220aep,many_one
ANKRD52,t37151aep,many_one
ANKRD44,t37151aep,many_one
ANKRD28,t37151aep,many_one
SRSF5,t21648aep,one_one
RBCK1,t12314aep,one_one
SHARPIN,t3822aep,one_one
TIA1,t12882aep,many_one
TIAL1,t12882aep,many_one
FNDC3B,t31412aep,many_one
FNDC3A,t31412aep,many_one
FANK1,t31412aep,many_one
RBM6,t13986aep,many_one
RBM10,t13986aep,many_one
RBM5,t13986aep,many_one
LRRC56,t22210aep,one_one
LRRC56,t11670aep,one_one
LRRC56,t9774aep,one_one
ANKRD40CL,t17138aep,many_one
ANKRD40,t17138aep,many_one
ARHGEF37,t16855aep,many_one
DNMBP,t16855aep,many_one
ARHGEF38,t16855aep,many_one
FBN3,t12725aep,many_one
FBN1,t12725aep,many_one
FBN2,t12725aep,many_one
GVINP1,t32998aep,one_one
FAP,t15895aep,many_one
DPP4,t15895aep,many_one
FAP,t24455aep,many_one
DPP4,t24455aep,many_one
ACOT9,t541aep,one_one
SLC35G1,t19802aep,one_one
SLC35G1,t23002aep,one_one
SLC35G1,t23003aep,one_one
CELSR1,t16900aep,many_one
CELSR2,t16900aep,many_one
CELSR3,t16900aep,many_one
MPPED2,t15553aep,many_one
MPPED1,t15553aep,many_one
MPPED2,t19353aep,many_one
MPPED1,t19353aep,many_one
BTBD7,t25744aep,one_one
BTBD7,t35409aep,one_one
CSMD3,t13996aep,many_one
CSMD1,t13996aep,many_one
CSMD2,t13996aep,many_one
ATP2B3,t10752aep,one_one
ATP2B3,t12630aep,one_one
ATP2B3,t5661aep,one_one
HOOK2,t18216aep,many_one
HOOK1,t18216aep,many_one
HOOK3,t18216aep,many_one
DNAI3,t8437aep,one_one
CCDC40,t19885aep,one_one
CCDC40,t31129aep,one_one
SMYD4,t32607aep,one_one
SMYD4,t5206aep,one_one
NOXA1,t9948aep,many_one
NCF2,t9948aep,many_one
NOXA1,t31000aep,many_one
NCF2,t31000aep,many_one
TTLL9,t34648aep,one_one
TTLL9,t17093aep,one_one
RNF113B,t9684aep,many_one
RNF113A,t9684aep,many_one
RNF113B,t9685aep,many_one
RNF113A,t9685aep,many_one
HNRNPUL2,t22140aep,many_one
HNRNPUL1,t22140aep,many_one
HNRNPU,t22140aep,many_one
CHSY1,t32255aep,many_one
CHSY3,t32255aep,many_one
CHSY1,t10506aep,many_one
CHSY3,t10506aep,many_one
QRICH2,t2432aep,one_one
QRICH2,t17490aep,one_one
SLC35B2,t13009aep,one_one
DOK1,t14963aep,many_one
DOK2,t14963aep,many_one
DOK3,t14963aep,many_one
CTSZ,t11413aep,one_one
CTSZ,t19448aep,one_one
CTSZ,t3464aep,one_one
CNOT6L,t21173aep,many_one
CNOT6,t21173aep,many_one
EIF3C,t22172aep,many_one
EIF3CL,t22172aep,many_one
LMNB2,t24467aep,many_one
LMNB1,t24467aep,many_one
LMNA,t24467aep,many_one
ECE1,t24874aep,many_one
ECE2,t24874aep,many_one
EEF1AKMT4-ECE2,t24874aep,many_one
GGH,t8897aep,one_one
GGH,t11100aep,one_one
GGH,t1939aep,one_one
DNTTIP2,t20089aep,one_one
DNTTIP2,t36445aep,one_one
PCK2,t12612aep,one_one
PCK2,t3693aep,one_one
PCK2,t27282aep,one_one
DGLUCY,t17801aep,one_one
ADGRD1,t13543aep,one_one
ADGRD1,t25620aep,one_one
KYNU,t12458aep,one_one
KYNU,t24963aep,one_one
PIGL,t38360aep,one_one
PIGL,t23813aep,one_one
CAPN5,t18275aep,one_one
CAPN5,t32275aep,one_one
HEBP1,t17307aep,many_one
HEBP2,t17307aep,many_one
HPGD,t35677aep,one_one
HPGD,t17983aep,one_one
SLC22A18,t8772aep,one_one
SLC22A18,t8292aep,one_one
TPP1,t9595aep,one_one
TPP1,t6567aep,one_one
TPP1,t10382aep,one_one
SPAG16,t31229aep,one_one
SPAG16,t7465aep,one_one
HEXA,t1806aep,one_one
HEXA,t21339aep,one_one
HEXA,t15003aep,one_one
TP53I3,t13627aep,one_one
TP53I3,t18538aep,one_one
ASMT,t1320aep,one_one
ASMT,t1321aep,one_one
ASMT,t26560aep,one_one
HGSNAT,t12741aep,one_one
HGSNAT,t27741aep,one_one
DELE1,t20269aep,one_one
DELE1,t2030aep,one_one
CNOT1,t14425aep,one_one
ADCY9,t33188aep,one_one
ADCY9,t5157aep,one_one
XRN1,t34436aep,one_one
XRN1,t35366aep,one_one
TTC8,t5112aep,one_one
TTC8,t4136aep,one_one
TTC8,t13618aep,one_one
TIGD4,t34408aep,one_one
MAN2B1,t32674aep,one_one
MAN2B1,t33465aep,one_one
MAN2B1,t12605aep,one_one
PTPRA,t31204aep,many_one
PTPRE,t31204aep,many_one
PTPRA,t1433aep,many_one
PTPRE,t1433aep,many_one
KIF3B,t30422aep,one_one
KIF3B,t33566aep,one_one
KIF3B,t25535aep,one_one
ITPK1,t16254aep,one_one
ITPK1,t4993aep,one_one
GMPR2,t26436aep,one_one
GMPR2,t17937aep,one_one
ODF3,t27437aep,one_one
ODF3,t16434aep,one_one
ODF3,t26412aep,one_one
BBS1,t10513aep,one_one
BBS1,t28705aep,one_one
BBS1,t17346aep,one_one
OTUD5,t28326aep,one_one
OTUD5,t35328aep,one_one
DUS3L,t11720aep,one_one
DUS3L,t19224aep,one_one
DRC1,t2517aep,one_one
DRC1,t8287aep,one_one
SYT15,t36938aep,one_one
SYT15,t8607aep,one_one
RMND1,t37390aep,one_one
RMND1,t17000aep,one_one
EXOSC4,t33591aep,one_one
EXOSC4,t6452aep,one_one
SLC25A27,t10237aep,one_one
SLC25A27,t38349aep,one_one
USH2A,t12574aep,one_one
USH2A,t37745aep,one_one
USH2A,t37746aep,one_one
SCAMP3,t22201aep,many_one
SCAMP1,t22201aep,many_one
SCAMP3,t22202aep,many_one
SCAMP1,t22202aep,many_one
TSPAN11,t20109aep,many_one
CD151,t20109aep,many_one
TULP3,t5737aep,one_one
TLCD5,t264aep,one_one
TLCD5,t4553aep,one_one
TLCD5,t265aep,one_one
HEXD,t16920aep,one_one
HEXD,t28655aep,one_one
AIMP1,t5019aep,one_one
AIMP1,t7741aep,one_one
MALT1,t32192aep,one_one
MALT1,t20586aep,one_one
MALT1,t37426aep,one_one
MINPP1,t6146aep,one_one
MINPP1,t19029aep,one_one
GTPBP1,t16547aep,one_one
GTPBP1,t18234aep,one_one
NMRAL1,t31613aep,one_one
NMRAL1,t5248aep,one_one
NMRAL1,t26585aep,one_one
FLAD1,t13238aep,one_one
DMTF1,t12151aep,one_one
DMTF1,t3869aep,one_one
ENDOU,t17575aep,one_one
ENDOU,t16593aep,one_one
DNAH10,t27256aep,one_one
DNAH10,t34677aep,one_one
DNAH10,t3785aep,one_one
PLA2G6,t17507aep,one_one
PLA2G6,t35829aep,one_one
TGS1,t17731aep,one_one
TGS1,t32029aep,one_one
VARS1,t21165aep,one_one
VARS1,t6752aep,one_one
VARS1,t18800aep,one_one
RNASET2,t30736aep,one_one
RNASET2,t5502aep,one_one
NAA10,t1657aep,many_one
NAA11,t1657aep,many_one
CCDC126,t68aep,many_one
MGAT5,t68aep,many_one
PLCZ1,t6977aep,one_one
PLCZ1,t34691aep,one_one
RBM39,t6494aep,many_one
RBM23,t6494aep,many_one
IVD,t20523aep,one_one
GCLC,t11859aep,one_one
GCLC,t12780aep,one_one
PRKG1,t5080aep,one_one
SLF1,t14135aep,one_one
ADAMTS10,t24259aep,many_one
ADAMTS6,t24259aep,many_one
IFT88,t11179aep,one_one
SCARB2,t14152aep,one_one
CBFB,t14042aep,one_one
CBFB,t38458aep,one_one
HARBI1,t18438aep,one_one
DZIP1,t30868aep,many_one
DZIP1L,t30868aep,many_one
CHMP5,t13947aep,one_one
CHMP5,t12292aep,one_one
IRF2,t8645aep,many_one
IRF1,t8645aep,many_one
GCLM,t3921aep,one_one
GCLM,t15231aep,one_one
ABR,t12453aep,many_one
BCR,t12453aep,many_one
GDPD1,t20616aep,one_one
GDPD1,t7736aep,one_one
SLC5A7,t5247aep,one_one
SLC5A7,t14133aep,one_one
NISCH,t35781aep,one_one
NISCH,t13355aep,one_one
SPR,t9189aep,one_one
SPR,t11574aep,one_one
NACA4P,t11854aep,many_one
NACA2,t11854aep,many_one
DNAJC22,t2307aep,one_one
DNAJC22,t21818aep,one_one
TBC1D25,t23875aep,one_one
UBE4B,t9199aep,one_one
